Gene Name,GenBank Gene ID,Drug ID
PRKAB1,AJ224515,DB00331
PRKAB1,AJ224515,DB00131
rpoB,V00339,DB00615
rpoB,V00339, DB01045
rpoB,V00339, DB01220
rpoB,V00339, DB11753
rpoC,V00339,DB00615
rpoC,V00339, DB01045
rpoC,V00339, DB01220
rpoC,V00339, DB11753
PTGS2,L15326,DB00154
PTGS2,L15326, DB00159
PTGS2,L15326, DB00244
PTGS2,L15326, DB00316
PTGS2,L15326, DB00328
PTGS2,L15326, DB00461
PTGS2,L15326, DB00465
PTGS2,L15326, DB00469
PTGS2,L15326, DB00482
PTGS2,L15326, DB00500
PTGS2,L15326, DB00533
PTGS2,L15326, DB00554
PTGS2,L15326, DB00573
PTGS2,L15326, DB00580
PTGS2,L15326, DB00586
PTGS2,L15326, DB00605
PTGS2,L15326, DB00712
PTGS2,L15326, DB00749
PTGS2,L15326, DB00784
PTGS2,L15326, DB00788
PTGS2,L15326, DB00795
PTGS2,L15326, DB00812
PTGS2,L15326, DB00814
PTGS2,L15326, DB00821
PTGS2,L15326, DB00861
PTGS2,L15326, DB00870
PTGS2,L15326, DB00936
PTGS2,L15326, DB00939
PTGS2,L15326, DB00945
PTGS2,L15326, DB00963
PTGS2,L15326, DB00991
PTGS2,L15326, DB01009
PTGS2,L15326, DB01014
PTGS2,L15326, DB01050
PTGS2,L15326, DB01283
PTGS2,L15326, DB01397
PTGS2,L15326, DB01399
PTGS2,L15326, DB01600
PTGS2,L15326, DB01628
PTGS2,L15326, DB04552
PTGS2,L15326, DB04743
PTGS2,L15326, DB06725
PTGS2,L15326, DB06736
PTGS2,L15326, DB08439
PTGS2,L15326, DB08910
PTGS2,L15326, DB09212
PTGS2,L15326, DB09213
PTGS2,L15326, DB09215
PTGS2,L15326, DB09216
PTGS2,L15326, DB09288
PTGS2,L15326, DB11079
PTGS2,L15326, DB11201
PTGS2,L15326, DB11323
PTGS2,L15326, DB13167
PTGS2,L15326, DB13346
PTGS2,L15326, DB13783
PTGS2,L15326, DB13961
NOS3,M93718,DB00360
MME,X07166,DB00616
MME,X07166, DB00886
MME,X07166, DB09292
MME,X07166, DB11623
CA1,X05014,DB00310
CA1,X05014, DB00311
CA1,X05014, DB00703
CA1,X05014, DB00819
CA1,X05014, DB00869
CA1,X05014, DB00880
CA1,X05014, DB01031
CA1,X05014, DB01119
CA1,X05014, DB01144
CA1,X05014, DB01325
CA1,X05014, DB09472
CA1,X05014,DB00562
CA1,X05014, DB00606
REN,L00073,DB00212
REN,L00073, DB09026
CD3E,X03884,DB00075
CD3E,X03884, DB06606
CD3E,X03884, DB06607
rpsL,V00355,DB00452
rpsL,V00355, DB00479
rpsL,V00355, DB00560
rpsL,V00355, DB00798
rpsL,V00355, DB00919
rpsL,V00355, DB00955
rpsL,V00355, DB00994
rpsL,V00355, DB01082
rpsL,V00355, DB01172
rpsL,V00355, DB04729
rpsL,V00355, DB06696
SERPINC1,M21642,DB00407
SERPINC1,M21642, DB00569
SERPINC1,M21642, DB01109
SERPINC1,M21642, DB01225
SERPINC1,M21642, DB06271
SERPINC1,M21642, DB06754
SERPINC1,M21642, DB06779
SERPINC1,M21642, DB06822
SERPINC1,M21642, DB08813
SLC12A2,U30246,DB00214
SLC12A2,U30246, DB00887
SLC12A2,U30246, DB01325
TUB2,M19398,DB00400
ADRA2A,M23533,DB00368
ADRA2A,M23533, DB00370
ADRA2A,M23533, DB00449
ADRA2A,M23533, DB00484
ADRA2A,M23533, DB00575
ADRA2A,M23533, DB00629
ADRA2A,M23533, DB00633
ADRA2A,M23533, DB00668
ADRA2A,M23533, DB00692
ADRA2A,M23533, DB00852
ADRA2A,M23533, DB00865
ADRA2A,M23533, DB00925
ADRA2A,M23533, DB00935
ADRA2A,M23533, DB00964
ADRA2A,M23533, DB00968
ADRA2A,M23533, DB01018
ADRA2A,M23533, DB01363
ADRA2A,M23533, DB01392
ADRA2A,M23533, DB01472
ADRA2A,M23533, DB01577
ADRA2A,M23533, DB01608
ADRA2A,M23533, DB04855
ADRA2A,M23533, DB04948
ADRA2A,M23533, DB06262
ADRA2A,M23533, DB06694
ADRA2A,M23533, DB06711
ADRA2A,M23533, DB09242
ADRA2A,M23533, DB11124
ADRA2A,M23533, DB11278
ADRA2A,M23533,DB00193
ADRA2A,M23533, DB00217
ADRA2A,M23533, DB06707
ADRA2A,M23533, DB09167
ADRA2A,M23533, DB09195
ADRA2A,M23533, DB09202
ADRA2A,M23533, DB11477
ADRA2A,M23533, DB13025
ADRA2A,M23533,DB01049
ADRA2A,M23533, DB01365
ADRA2A,M23533, DB09205
ADRA2A,M23533, DB11273
ADRA2A,M23533, DB13345
SIGMAR1,AL450283,DB00514
SIGMAR1,AL450283, DB00704
HTR1A,M28269,DB00246
HTR1A,M28269, DB00247
HTR1A,M28269, DB00477
HTR1A,M28269, DB00490
HTR1A,M28269, DB00656
HTR1A,M28269, DB00669
HTR1A,M28269, DB00866
HTR1A,M28269, DB00952
HTR1A,M28269, DB01149
HTR1A,M28269, DB01359
HTR1A,M28269, DB01614
HTR1A,M28269, DB01616
HTR1A,M28269, DB01621
HTR1A,M28269, DB04908
HTR1A,M28269, DB06016
HTR1A,M28269, DB08810
HTR1A,M28269, DB08922
HTR1A,M28269, DB09068
HTR1A,M28269, DB09128
HTR1A,M28269, DB09167
HTR1A,M28269, DB11755
HTR1A,M28269, DB14185
HTR1A,M28269,DB01049
HTR1A,M28269, DB01239
HTR1A,M28269, DB11273
HTR1A,M28269, DB13025
HTR1A,M28269, DB13345
AVPR2,U04357,DB00035
AVPR2,U04357, DB00067
AVPR2,U04357, DB00872
AVPR2,U04357, DB02638
AVPR2,U04357, DB06212
AVPR2,U04357, DB14642
gor,M13141,DB00336
blaZ,X04121,DB09324
CACNB1,M92303,DB00308
CACNB1,M92303, DB00393
CACNB1,M92303, DB01388
CACNB1,M92303, DB04855
CACNB1,M92303,DB00228
CACNB1,M92303, DB11148
CACNB1,M92303,DB00252
CACNB1,M92303, DB00653
CACNB1,M92303, DB00825
CACNB1,M92303, DB09089
CACNB1,M92303, DB09231
CACNB1,M92303, DB09232
CACNB1,M92303, DB09236
CACNB1,M92303, DB09238
CACNB1,M92303,DB00273
HTR3A,D49394,DB00377
HTR3A,D49394, DB00604
HTR3A,D49394, DB00721
HTR3A,D49394, DB00757
HTR3A,D49394, DB00889
HTR3A,D49394, DB00904
HTR3A,D49394, DB00969
HTR3A,D49394, DB01199
HTR3A,D49394, DB01221
HTR3A,D49394, DB01233
HTR3A,D49394, DB09068
HTR3A,D49394, DB11699
HTR3A,D49394,DB01049
HTR3A,D49394, DB01239
HTR3A,D49394, DB11273
HTR3A,D49394, DB13025
HTR3A,D49394, DB13345
P,M32138,DB00718
P,M32138, DB13868
THRB,X04707,DB00279
THRB,X04707, DB00451
THRB,X04707, DB00509
THRB,X04707, DB01583
HSD17B10,U96132,DB09568
SCTR,U20178,DB09532
CA2,M77181,DB00273
CA2,M77181, DB00311
CA2,M77181, DB00703
CA2,M77181, DB00819
CA2,M77181, DB00869
CA2,M77181, DB00880
CA2,M77181, DB01031
CA2,M77181, DB01119
CA2,M77181, DB01144
CA2,M77181, DB01194
CA2,M77181, DB01325
CA2,M77181, DB09472
CA2,M77181,DB00562
CA2,M77181, DB00606
TYMS,X02308,DB00293
TYMS,X02308, DB00322
TYMS,X02308, DB00432
TYMS,X02308, DB00544
TYMS,X02308, DB00563
TYMS,X02308, DB00642
TYMS,X02308, DB01101
TYMS,X02308, DB06813
TYMS,X02308, DB09256
TYMS,X02308, DB09327
RRM1,X59543,DB00242
RRM1,X59543, DB00441
RRM1,X59543, DB00631
RRM1,X59543, DB01005
RRM1,X59543, DB01073
MTNR1B,U25341,DB00980
MTNR1B,U25341, DB01065
MTNR1B,U25341, DB06594
MTNR1B,U25341, DB09071
HSD11B1,M76665,DB13751
DHFR,J00140,DB00205
DHFR,J00140, DB00563
DHFR,J00140, DB00642
DHFR,J00140, DB01131
DHFR,J00140, DB01157
DHFR,J00140, DB06813
SHMT1,L11931,DB01055
F7,M13232,DB00100
F7,M13232, DB13151
F7,M13232, DB13152
F7,M13232, DB13933
ureC,M36068,DB00551
ureC,M36068, DB05265
TTR,K02091,DB11644
ADRA2C,J03853,DB00368
ADRA2C,J03853, DB00484
ADRA2C,J03853, DB00575
ADRA2C,J03853, DB01363
ADRA2C,J03853, DB01392
ADRA2C,J03853, DB01577
ADRA2C,J03853, DB04855
ADRA2C,J03853, DB06262
ADRA2C,J03853, DB08838
ADRA2C,J03853, DB09128
ADRA2C,J03853, DB11124
ADRA2C,J03853,DB00193
ADRA2C,J03853, DB00217
ADRA2C,J03853, DB06707
ADRA2C,J03853, DB09167
ADRA2C,J03853, DB09195
ADRA2C,J03853, DB09202
ADRA2C,J03853, DB11477
ADRA2C,J03853, DB13025
ADRA2C,J03853,DB01049
ADRA2C,J03853, DB01365
ADRA2C,J03853, DB09205
ADRA2C,J03853, DB11273
ADRA2C,J03853, DB11278
ADRA2C,J03853, DB13345
UL54,X17403,DB00369
UL54,X17403, DB00529
CYP17A1,M14564,DB01026
CYP17A1,M14564, DB05812
PRLR,M31661,DB00052
PRLR,M31661, DB16220
ATP4A,J05451,DB00213
ATP4A,J05451, DB00338
ATP4A,J05451, DB00448
ATP4A,J05451, DB00736
ATP4A,J05451, DB01129
ATP4A,J05451, DB05351
ADORA3,L20463,DB00201
ADORA3,L20463, DB00640
ADORA3,L20463, DB01223
CACNA1A,AF004884,DB01244
CACNA1A,AF004884,DB00228
CACNA1A,AF004884, DB11148
CACNA1A,AF004884,DB00252
CACNA1A,AF004884, DB00653
CACNA1A,AF004884, DB00825
CACNA1A,AF004884, DB09089
CACNA1A,AF004884, DB09231
CACNA1A,AF004884, DB09232
CACNA1A,AF004884, DB09236
CACNA1A,AF004884, DB09238
PPP3R1,M30773,DB11693
ALK,U62540,DB08865
ALK,U62540, DB09063
ALK,U62540, DB11363
ALK,U62540, DB12130
ALK,U62540, DB12141
ALK,U62540, DB12267
F9,K02402,DB00025
F9,K02402, DB09109
F9,K02402, DB13150
F9,K02402, DB13192
F9,K02402, DB13923
F9,K02402, DB13998
F9,K02402, DB13999
F9,K02402, DB14738
GRIN1,D13515,DB01173
GRIN1,D13515, DB08838
GRIN1,D13515, DB08954
GRIN1,D13515,DB00659
GRIN1,D13515, DB01043
GRIN1,D13515,DB00193
GRIN1,D13515, DB00333
PTGER2,U19487,DB00770
PTGER2,U19487, DB00917
PTGER2,U19487, DB00929
PTGER2,U19487, DB09211
KDR,AF035121,DB00398
KDR,AF035121, DB01268
KDR,AF035121, DB05578
KDR,AF035121, DB06589
KDR,AF035121, DB06595
KDR,AF035121, DB06626
KDR,AF035121, DB08875
KDR,AF035121, DB08896
KDR,AF035121, DB09078
KDR,AF035121, DB09079
KDR,AF035121, DB11800
KDR,AF035121, DB14840
RFK,AK002011,DB00140
SLC6A8,L31409,DB00148
SLC6A8,L31409, DB13191
HADH,X96752,DB09568
CAMLG,U18242,DB00091
CAMLG,U18242, DB11693
PROC,M11228,DB00464
PROC,M11228, DB13149
GABRA2,S62907,DB00241
GABRA2,S62907, DB00306
GABRA2,S62907, DB00312
GABRA2,S62907, DB00371
GABRA2,S62907, DB00418
GABRA2,S62907, DB00463
GABRA2,S62907, DB00599
GABRA2,S62907, DB00794
GABRA2,S62907, DB00849
GABRA2,S62907, DB01198
GABRA2,S62907, DB01346
GABRA2,S62907, DB01351
GABRA2,S62907, DB01352
GABRA2,S62907, DB01353
GABRA2,S62907, DB01354
GABRA2,S62907, DB01355
GABRA2,S62907, DB01483
GABRA2,S62907, DB01496
GABRA2,S62907, DB01567
GABRA2,S62907, DB13994
GABRA2,S62907,DB00186
GABRA2,S62907, DB00189
GABRA2,S62907, DB00228
GABRA2,S62907, DB00231
GABRA2,S62907, DB00237
GABRA2,S62907, DB00241
GABRA2,S62907, DB00292
GABRA2,S62907, DB00349
GABRA2,S62907, DB00402
GABRA2,S62907, DB00404
GABRA2,S62907, DB00475
GABRA2,S62907, DB00546
GABRA2,S62907, DB00628
GABRA2,S62907, DB00683
GABRA2,S62907, DB00690
GABRA2,S62907, DB00753
GABRA2,S62907, DB00801
GABRA2,S62907, DB00818
GABRA2,S62907, DB00829
GABRA2,S62907, DB00842
GABRA2,S62907, DB00897
GABRA2,S62907, DB01028
GABRA2,S62907, DB01068
GABRA2,S62907, DB01107
GABRA2,S62907, DB01159
GABRA2,S62907, DB01189
GABRA2,S62907, DB01205
GABRA2,S62907, DB01215
GABRA2,S62907, DB01236
GABRA2,S62907, DB01437
GABRA2,S62907, DB01489
GABRA2,S62907, DB01511
GABRA2,S62907, DB01544
GABRA2,S62907, DB01545
GABRA2,S62907, DB01553
GABRA2,S62907, DB01558
GABRA2,S62907, DB01559
GABRA2,S62907, DB01587
GABRA2,S62907, DB01588
GABRA2,S62907, DB01589
GABRA2,S62907, DB01594
GABRA2,S62907, DB01595
GABRA2,S62907, DB01956
GABRA2,S62907, DB09017
GABRA2,S62907, DB09118
GABRA2,S62907, DB09166
GABRA2,S62907, DB11582
GABRA2,S62907, DB11859
GABRA2,S62907, DB12404
GABRA2,S62907, DB13335
GABRA2,S62907, DB13437
GABRA2,S62907, DB13643
GABRA2,S62907, DB13837
GABRA2,S62907, DB13872
GABRA2,S62907, DB14028
GABRA2,S62907, DB14672
GABRA2,S62907, DB14715
GABRA2,S62907, DB14719
GABRA2,S62907, DB15489
GABRA2,S62907, DB06579
DHODH,M94065,DB01097
TACR1,S62045,DB00673
TACR1,S62045, DB09048
TACR1,S62045, DB09291
TACR1,S62045, DB14019
IFNAR2,L42243,DB00008
IFNAR2,L42243, DB00011
IFNAR2,L42243, DB00018
IFNAR2,L42243, DB00022
IFNAR2,L42243, DB00034
IFNAR2,L42243, DB00060
IFNAR2,L42243, DB00068
IFNAR2,L42243, DB00069
IFNAR2,L42243, DB00105
IFNAR2,L42243, DB06152
IFNAR2,L42243,DB15119
FSHR,M65085,DB00032
FSHR,M65085, DB00066
FSHR,M65085, DB00094
FSHR,M65085, DB00097
FSHR,M65085, DB04786
FSHR,M65085, DB09066
DRD4,L12398,DB00413
DRD4,L12398, DB00589
DRD4,L12398, DB00714
DRD4,L12398, DB00988
DRD4,L12398, DB01186
DRD4,L12398, DB01235
DRD4,L12398, DB01267
DRD4,L12398, DB04908
DRD4,L12398, DB05271
DRD4,L12398,DB01049
DRD4,L12398, DB11275
DRD4,L12398, DB13345
SNAP25,L19760,DB00083
HTR2B,X77307,DB00247
HTR2B,X77307, DB00508
HTR2B,X77307, DB00805
HTR2B,X77307, DB01242
HTR2B,X77307, DB06016
HTR2B,X77307,DB01049
HTR2B,X77307, DB01239
HTR2B,X77307, DB11273
HTR2B,X77307, DB13025
HTR2B,X77307, DB13345
ELANE,Y00477,DB00058
GRIN2D,U77783,DB01173
GRIN2D,U77783,DB00659
GRIN2D,U77783, DB01043
GRIN2D,U77783,DB00193
GRIN2D,U77783, DB00333
gp41,AJ964940,DB00109
FTH1,X00318,DB00893
FTH1,X00318, DB13995
ADH1B,M24317,DB01213
CCKAR,L13605,DB00403
GGCX,M81592,DB00170
GGCX,M81592, DB01022
GGCX,M81592, DB01125
ODC1,M16650,DB06243
CHRM4,M16405,DB00387
CHRM4,M16405, DB00572
CHRM4,M16405, DB00725
CHRM4,M16405, DB00747
CHRM4,M16405, DB00767
CHRM4,M16405, DB00809
CHRM4,M16405, DB00986
CHRM4,M16405, DB01036
CHRM4,M16405, DB08897
CHRM4,M16405, DB09089
CHRM4,M16405, DB09167
CHRM4,M16405, DB11181
CHRM4,M16405, DB13581
CHRM4,M16405,DB00340
CHRM4,M16405, DB11855
CPT1A,L39211,DB01074
CKMT2,J05401,DB00148
CKMT2,J05401, DB13191
CHRNA10,AJ278118,DB01090
CHRNA10,AJ278118, DB01116
CHRNA10,AJ278118,DB00202
RXRA,X52773,DB00210
RXRA,X52773, DB00307
RXRA,X52773, DB00459
RXRA,X52773, DB00523
RXRA,X52773, DB00926
RXRA,X52773, DB03756
GLRA3,AF017724,DB01956
KCNN4,AF000972,DB00257
KCNN4,AF000972,DB09089
IL11RA,Z38102,DB00038
GRIN2B,U90278,DB00949
GRIN2B,U90278, DB01520
GRIN2B,U90278, DB01956
GRIN2B,U90278, DB06077
GRIN2B,U90278, DB08954
GRIN2B,U90278,DB00659
GRIN2B,U90278, DB01043
GRIN2B,U90278,DB00193
GRIN2B,U90278, DB00333
CALM1,J04046,DB04841
SLC12A3,U44128,DB00436
SLC12A3,U44128, DB00524
SLC12A3,U44128, DB00562
SLC12A3,U44128, DB00808
SLC12A3,U44128, DB00880
SLC12A3,U44128, DB00999
SLC12A3,U44128, DB01021
SLC12A3,U44128, DB01324
SLC12A3,U44128, DB01325
OPRD1,U07882,DB00295
OPRD1,U07882, DB00318
OPRD1,U07882, DB00327
OPRD1,U07882, DB00333
OPRD1,U07882, DB00497
OPRD1,U07882, DB00611
OPRD1,U07882, DB00647
OPRD1,U07882, DB00704
OPRD1,U07882, DB00813
OPRD1,U07882, DB00836
OPRD1,U07882, DB00844
OPRD1,U07882, DB00956
OPRD1,U07882, DB01183
OPRD1,U07882, DB01439
OPRD1,U07882, DB01497
OPRD1,U07882, DB01535
OPRD1,U07882, DB01548
OPRD1,U07882, DB01571
OPRD1,U07882, DB06230
OPRD1,U07882, DB06738
OPRD1,U07882, DB09272
OPRD1,U07882, DB11130
OPRD1,U07882, DB11691
ANXA1,BC001275,DB00591
ANXA1,BC001275, DB00741
ANXA1,BC001275, DB14538
ANXA1,BC001275, DB14539
ANXA1,BC001275, DB14540
ANXA1,BC001275, DB14541
ANXA1,BC001275, DB14542
ANXA1,BC001275, DB14543
ANXA1,BC001275, DB14544
LDHA,X02152,DB09118
ACHE,M55040,DB00382
ACHE,M55040, DB00483
ACHE,M55040, DB00545
ACHE,M55040, DB00674
ACHE,M55040, DB00677
ACHE,M55040, DB00733
ACHE,M55040, DB00805
ACHE,M55040, DB00843
ACHE,M55040, DB00944
ACHE,M55040, DB00981
ACHE,M55040, DB00989
ACHE,M55040, DB01010
ACHE,M55040, DB01122
ACHE,M55040, DB01400
ACHE,M55040, DB08996
CACNA1C,M92270,DB00270
CACNA1C,M92270, DB00308
CACNA1C,M92270, DB00343
CACNA1C,M92270, DB00381
CACNA1C,M92270, DB00393
CACNA1C,M92270, DB00401
CACNA1C,M92270, DB00568
CACNA1C,M92270, DB00622
CACNA1C,M92270, DB00661
CACNA1C,M92270, DB01023
CACNA1C,M92270, DB01054
CACNA1C,M92270, DB01115
CACNA1C,M92270, DB01373
CACNA1C,M92270, DB01388
CACNA1C,M92270, DB04855
CACNA1C,M92270, DB06712
CACNA1C,M92270, DB09227
CACNA1C,M92270, DB09229
CACNA1C,M92270, DB12278
CACNA1C,M92270,DB00228
CACNA1C,M92270, DB11148
CACNA1C,M92270,DB00252
CACNA1C,M92270, DB00653
CACNA1C,M92270, DB00825
CACNA1C,M92270, DB09089
CACNA1C,M92270, DB09231
CACNA1C,M92270, DB09232
CACNA1C,M92270, DB09236
CACNA1C,M92270, DB09238
CACNA1C,M92270,DB00273
CALCR,L00587,DB01278
GLRA1,X52009,DB00228
GLRA1,X52009, DB00753
GLRA1,X52009, DB00898
GLRA1,X52009, DB01028
GLRA1,X52009, DB01189
GLRA1,X52009, DB01236
PDE3A,M91667,DB00235
PDE3A,M91667, DB00261
PDE3A,M91667, DB00277
PDE3A,M91667, DB01166
PDE3A,M91667, DB01223
PDE3A,M91667, DB01303
PDE3A,M91667, DB01427
PDE3A,M91667, DB04880
PDE3A,M91667,DB09283
ITGA2B,J02764,DB00054
ITGA2B,J02764, DB00775
HRH1,Z34897,DB00283
HRH1,Z34897, DB00341
HRH1,Z34897, DB00342
HRH1,Z34897, DB00354
HRH1,Z34897, DB00366
HRH1,Z34897, DB00405
HRH1,Z34897, DB00427
HRH1,Z34897, DB00434
HRH1,Z34897, DB00455
HRH1,Z34897, DB00477
HRH1,Z34897, DB00557
HRH1,Z34897, DB00568
HRH1,Z34897, DB00637
HRH1,Z34897, DB00719
HRH1,Z34897, DB00737
HRH1,Z34897, DB00748
HRH1,Z34897, DB00751
HRH1,Z34897, DB00767
HRH1,Z34897, DB00768
HRH1,Z34897, DB00777
HRH1,Z34897, DB00792
HRH1,Z34897, DB00835
HRH1,Z34897, DB00902
HRH1,Z34897, DB00920
HRH1,Z34897, DB00950
HRH1,Z34897, DB00967
HRH1,Z34897, DB00972
HRH1,Z34897, DB00985
HRH1,Z34897, DB01069
HRH1,Z34897, DB01071
HRH1,Z34897, DB01075
HRH1,Z34897, DB01084
HRH1,Z34897, DB01106
HRH1,Z34897, DB01114
HRH1,Z34897, DB01142
HRH1,Z34897, DB01146
HRH1,Z34897, DB01173
HRH1,Z34897, DB01176
HRH1,Z34897, DB01237
HRH1,Z34897, DB01239
HRH1,Z34897, DB01246
HRH1,Z34897, DB01615
HRH1,Z34897, DB01619
HRH1,Z34897, DB01620
HRH1,Z34897, DB04837
HRH1,Z34897, DB04890
HRH1,Z34897, DB05381
HRH1,Z34897, DB06016
HRH1,Z34897, DB06282
HRH1,Z34897, DB06691
HRH1,Z34897, DB06698
HRH1,Z34897, DB08799
HRH1,Z34897, DB08800
HRH1,Z34897, DB08801
HRH1,Z34897, DB08802
HRH1,Z34897, DB08936
HRH1,Z34897, DB09016
HRH1,Z34897, DB09167
HRH1,Z34897, DB09195
HRH1,Z34897, DB09488
HRH1,Z34897, DB09555
HRH1,Z34897, DB11235
HRH1,Z34897, DB11591
HRH1,Z34897, DB11614
HTR2A,S42168,DB00246
HTR2A,S42168, DB00247
HTR2A,S42168, DB00321
HTR2A,S42168, DB00334
HTR2A,S42168, DB00363
HTR2A,S42168, DB00370
HTR2A,S42168, DB00408
HTR2A,S42168, DB00434
HTR2A,S42168, DB00477
HTR2A,S42168, DB00540
HTR2A,S42168, DB00589
HTR2A,S42168, DB00604
HTR2A,S42168, DB00656
HTR2A,S42168, DB00679
HTR2A,S42168, DB00696
HTR2A,S42168, DB00734
HTR2A,S42168, DB00805
HTR2A,S42168, DB00875
HTR2A,S42168, DB00924
HTR2A,S42168, DB00933
HTR2A,S42168, DB01149
HTR2A,S42168, DB01151
HTR2A,S42168, DB01224
HTR2A,S42168, DB01238
HTR2A,S42168, DB01239
HTR2A,S42168, DB01242
HTR2A,S42168, DB01267
HTR2A,S42168, DB01442
HTR2A,S42168, DB01614
HTR2A,S42168, DB01621
HTR2A,S42168, DB01623
HTR2A,S42168, DB04908
HTR2A,S42168, DB04946
HTR2A,S42168, DB05316
HTR2A,S42168, DB06016
HTR2A,S42168, DB06077
HTR2A,S42168, DB06144
HTR2A,S42168, DB06216
HTR2A,S42168, DB06288
HTR2A,S42168, DB08810
HTR2A,S42168, DB08815
HTR2A,S42168, DB08922
HTR2A,S42168, DB09016
HTR2A,S42168, DB09128
HTR2A,S42168, DB09167
HTR2A,S42168, DB09194
HTR2A,S42168, DB09195
HTR2A,S42168, DB09223
HTR2A,S42168, DB09225
HTR2A,S42168, DB14185
HTR2A,S42168,DB01049
HTR2A,S42168, DB11273
HTR2A,S42168, DB13025
HTR2A,S42168, DB13345
SSTR1,M81829,DB09099
SSTR1,M81829, DB13985
SSTR1,M81829, DB15494
KIT,X06182,DB00398
KIT,X06182, DB00619
KIT,X06182, DB01268
KIT,X06182, DB06589
KIT,X06182, DB08896
KIT,X06182, DB09078
KIT,X06182, DB09103
KIT,X06182, DB11800
KIT,X06182, DB14840
GRIN2C,L76224,DB01520
GRIN2C,L76224,DB00659
GRIN2C,L76224, DB01043
GRIN2C,L76224,DB00193
GRIN2C,L76224, DB00333
HPD,U29895,DB00348
TK,AF243477,DB00194
TK,AF243477, DB00577
HTR1F,L05597,DB00216
HTR1F,L05597, DB00315
HTR1F,L05597, DB00320
HTR1F,L05597, DB00669
HTR1F,L05597, DB00952
HTR1F,L05597, DB00953
HTR1F,L05597, DB11732
HTR1F,L05597,DB01049
HTR1F,L05597, DB01239
HTR1F,L05597, DB11273
HTR1F,L05597, DB13025
HTR1F,L05597, DB13345
rpoA,J01685,DB00615
rpoA,J01685, DB11753
NTSR2,Y10148,DB01106
ADH1C,X04299,DB01213
IFNGR2,U05875,DB00033
murA,M92358,DB00828
ABCC9,AF061323,DB09220
GABRA5,L08485,DB00241
GABRA5,L08485, DB00306
GABRA5,L08485, DB00312
GABRA5,L08485, DB00371
GABRA5,L08485, DB00418
GABRA5,L08485, DB00463
GABRA5,L08485, DB00599
GABRA5,L08485, DB00794
GABRA5,L08485, DB00849
GABRA5,L08485, DB01198
GABRA5,L08485, DB01205
GABRA5,L08485, DB01351
GABRA5,L08485, DB01352
GABRA5,L08485, DB01353
GABRA5,L08485, DB01354
GABRA5,L08485, DB01355
GABRA5,L08485, DB01483
GABRA5,L08485, DB01496
GABRA5,L08485, DB01567
GABRA5,L08485,DB00186
GABRA5,L08485, DB00189
GABRA5,L08485, DB00228
GABRA5,L08485, DB00231
GABRA5,L08485, DB00237
GABRA5,L08485, DB00241
GABRA5,L08485, DB00292
GABRA5,L08485, DB00349
GABRA5,L08485, DB00402
GABRA5,L08485, DB00404
GABRA5,L08485, DB00475
GABRA5,L08485, DB00546
GABRA5,L08485, DB00628
GABRA5,L08485, DB00683
GABRA5,L08485, DB00690
GABRA5,L08485, DB00753
GABRA5,L08485, DB00801
GABRA5,L08485, DB00818
GABRA5,L08485, DB00829
GABRA5,L08485, DB00842
GABRA5,L08485, DB00897
GABRA5,L08485, DB01028
GABRA5,L08485, DB01068
GABRA5,L08485, DB01107
GABRA5,L08485, DB01159
GABRA5,L08485, DB01189
GABRA5,L08485, DB01215
GABRA5,L08485, DB01236
GABRA5,L08485, DB01437
GABRA5,L08485, DB01489
GABRA5,L08485, DB01511
GABRA5,L08485, DB01544
GABRA5,L08485, DB01545
GABRA5,L08485, DB01553
GABRA5,L08485, DB01558
GABRA5,L08485, DB01559
GABRA5,L08485, DB01587
GABRA5,L08485, DB01588
GABRA5,L08485, DB01589
GABRA5,L08485, DB01594
GABRA5,L08485, DB01595
GABRA5,L08485, DB01956
GABRA5,L08485, DB09017
GABRA5,L08485, DB09118
GABRA5,L08485, DB09166
GABRA5,L08485, DB11582
GABRA5,L08485, DB11859
GABRA5,L08485, DB12404
GABRA5,L08485, DB13335
GABRA5,L08485, DB13437
GABRA5,L08485, DB13643
GABRA5,L08485, DB13837
GABRA5,L08485, DB13872
GABRA5,L08485, DB14028
GABRA5,L08485, DB14672
GABRA5,L08485, DB14715
GABRA5,L08485, DB14719
GABRA5,L08485, DB15489
GABRA5,L08485, DB06579
GNRHR2,AF403014,DB00644
GNRHR2,AF403014, DB00666
GNRHR2,AF403014, DB01406
trxB,BA000017,DB00548
PTGIR,L29016,DB00374
PTGIR,L29016, DB01088
PTGIR,L29016, DB01240
PTGIR,L29016, DB11362
UGCG,D50840,DB00419
UGCG,D50840, DB09039
GABRA4,U30461,DB00241
GABRA4,U30461, DB00306
GABRA4,U30461, DB00312
GABRA4,U30461, DB00371
GABRA4,U30461, DB00418
GABRA4,U30461, DB00463
GABRA4,U30461, DB00599
GABRA4,U30461, DB00794
GABRA4,U30461, DB00849
GABRA4,U30461, DB01351
GABRA4,U30461, DB01352
GABRA4,U30461, DB01353
GABRA4,U30461, DB01354
GABRA4,U30461, DB01355
GABRA4,U30461, DB01483
GABRA4,U30461, DB01496
GABRA4,U30461,DB00186
GABRA4,U30461, DB00189
GABRA4,U30461, DB00228
GABRA4,U30461, DB00231
GABRA4,U30461, DB00237
GABRA4,U30461, DB00241
GABRA4,U30461, DB00292
GABRA4,U30461, DB00349
GABRA4,U30461, DB00402
GABRA4,U30461, DB00404
GABRA4,U30461, DB00475
